Product code,Product label,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
'1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14525399.0,16499800.0,17336019.0,16618418.0,14670384.0,14538428.0,16177277.0,18145129.0,18146842.0,19707869.0,20030598.0
'1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved (excluding smoked)",10726051.0,10386727.0,10789572.0,11370477.0,10144702.0,10651804.0,11575918.0,12585665.0,11387640.0,11331516.0,14205392.0
'1701,"Cane or beet sugar and chemically pure sucrose, in solid form",36908689.0,34658176.0,32205046.0,27027267.0,23093288.0,27286499.0,29628604.0,22869174.0,20423506.0,23889779.0,25733307.0
'1702,"Other sugars, incl. chemically pure lactose, maltose, glucose and fructose, in solid form; ...",5274163.0,5924138.0,6130069.0,5798219.0,4998178.0,5291005.0,5546589.0,5554477.0,5740338.0,6262562.0,8099275.0
'1703,Molasses resulting from the extraction or refining of sugar,784716.0,811768.0,1038970.0,975254.0,855226.0,822245.0,801695.0,782432.0,911502.0,969839.0,1125266.0
'1704,"Sugar confectionery not containing cocoa, incl. white chocolate",9916412.0,10181685.0,11142296.0,11780907.0,10634441.0,11058460.0,11510265.0,11891414.0,11930577.0,11236107.0,13362341.0
'1801,"Cocoa beans, whole or broken, raw or roasted",9612625.0,10160436.0,8698477.0,9507624.0,10978120.0,9224979.0,8734736.0,9365392.0,9121043.0,8807427.0,10473879.0
'1802,"Cocoa shells, husks, skins and other cocoa waste",297457.0,839328.0,294282.0,304608.0,325957.0,289624.0,243118.0,182824.0,205399.0,225467.0,294234.0
'1803,"Cocoa paste, whether or not defatted",2957890.0,2467169.0,2729296.0,3495756.0,3374541.0,2927450.0,3097335.0,2894988.0,2994141.0,3317309.0,3814688.0
'1804,"Cocoa butter, fat and oil",3565453.0,2824792.0,3728634.0,5862941.0,5586368.0,5331312.0,5308434.0,5472316.0,5689521.0,5667908.0,5562895.0
'1805,"Cocoa powder, not containing added sugar or other sweetening matter",3454432.0,3250784.0,2578268.0,2096521.0,2077023.0,2467961.0,2393558.0,2277033.0,2290481.0,2520128.0,3001740.0
'1806,Chocolate and other food preparations containing cocoa,23595068.0,24229450.0,26251300.0,28000309.0,25661670.0,26495660.0,27691539.0,29289467.0,29795003.0,29221881.0,33295982.0
'1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ...",15177146.0,16039269.0,18793796.0,20681769.0,18904635.0,19525969.0,21646393.0,23452113.0,23825582.0,23491128.0,23146997.0
'1902,"Pasta, whether or not cooked or stuffed with meat or other substances or otherwise prepared, ...",8171962.0,8462099.0,9173795.0,9424478.0,8708758.0,8713867.0,9406766.0,10114932.0,10509025.0,12165258.0,12808379.0
'1903,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ...",77799.0,81680.0,91177.0,88211.0,82662.0,88988.0,94811.0,126205.0,213239.0,178215.0,211203.0
'1904,"""Prepared foods obtained by the swelling or roasting of cereals or cereal products, e.g. corn ...",5878113.0,5686083.0,5941233.0,6090143.0,5849316.0,6181393.0,6338670.0,6687770.0,6815865.0,7290659.0,7712686.0
'1905,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion ...",26696790.0,27866810.0,30587145.0,31949429.0,29951700.0,31449028.0,33735432.0,36909642.0,37636155.0,38056321.0,44334261.0
'2001,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar ...",1833480.0,1818204.0,1974746.0,2115774.0,1905835.0,1904583.0,2011222.0,2199184.0,2153678.0,2230055.0,2454453.0
'2002,"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid",4570473.0,4473542.0,5013961.0,5275143.0,4745930.0,4513959.0,4373583.0,4565951.0,4708970.0,5162026.0,5277477.0
'2003,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid",1188677.0,1180514.0,1310936.0,1302320.0,1110831.0,1163321.0,1162297.0,1396691.0,1612134.0,1677183.0,1939817.0
'2004,"Vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen (excluding ...",6783066.0,6717806.0,7456253.0,7539671.0,6991185.0,7856466.0,8402278.0,9020975.0,9415110.0,8457321.0,9873247.0
'2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen ...",9597234.0,9687390.0,10461041.0,10973621.0,9927369.0,10329988.0,10881936.0,11633114.0,11470598.0,11830773.0,12713419.0
'2006,"""Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar """"drained, ...",608167.0,657392.0,733119.0,765421.0,677634.0,709252.0,756291.0,742853.0,754936.0,754324.0,837888.0
'2007,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, ...",2742148.0,2898257.0,3209297.0,3387624.0,3165343.0,3165702.0,3322072.0,3579329.0,3433446.0,3495730.0,4006760.0
'2008,"Fruits, nuts and other edible parts of plants, prepared or preserved, whether or not containing ...",12244342.0,12823080.0,13594564.0,14055163.0,14631450.0,14480507.0,15495143.0,15930493.0,15847244.0,16461932.0,18477079.0
'2009,"Fruit juices, incl. grape must, and vegetable juices, unfermented, not containing added spirit, ...",17157209.0,16798688.0,17068027.0,16056847.0,15043371.0,14720902.0,15507906.0,16248328.0,14863060.0,14044381.0,15644783.0
'2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of ...",7735776.0,8133056.0,8491589.0,8317142.0,7807540.0,8059188.0,8691326.0,8737114.0,8370153.0,8386957.0,9258549.0
'2102,"Yeasts, active or inactive; other dead single-cell micro-organisms, prepared baking powders ...",1740647.0,1798930.0,1950001.0,2093642.0,1980207.0,2072973.0,2197449.0,2305847.0,2226225.0,2517921.0,2741655.0
'2103,"Sauce and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal, ...",9807101.0,10172638.0,10923832.0,11736198.0,11170034.0,11440537.0,12275442.0,13304226.0,13754934.0,14917222.0,17348112.0
'2104,Soups and broths and preparations therefor; food preparations consisting of finely homogenised ...,2944821.0,2988894.0,3227290.0,3217107.0,2931705.0,2874488.0,3052482.0,3243260.0,3259897.0,3463096.0,3608361.0
'2105,"Ice cream and other edible ice, whether or not containing cocoa",3389763.0,3306772.0,3451552.0,3661621.0,3286625.0,3471225.0,3778072.0,4423071.0,4365394.0,4466576.0,5205887.0
'2106,"Food preparations, n.e.s.",29483058.0,30122226.0,34447535.0,36974399.0,34621226.0,36752660.0,39051506.0,45069263.0,46574768.0,49436719.0,56563262.0
'2201,"Waters, incl. natural or artificial mineral waters and aerated waters, not containing added ...",3221092.0,3060429.0,3377242.0,3709556.0,3501219.0,3607913.0,3810557.0,4130485.0,4096093.0,3790357.0,4142932.0
'2202,"Waters, incl. mineral waters and aerated waters, containing added sugar or other sweetening ...",15530033.0,16288360.0,17851483.0,18865814.0,17979978.0,18483618.0,19828756.0,21820845.0,21920409.0,22458353.0,26536265.0
'2203,Beer made from malt,12110648.0,12886253.0,13444297.0,13568778.0,12864581.0,13274652.0,14524425.0,15790567.0,15766990.0,15181682.0,16558692.0
'2204,"Wine of fresh grapes, incl. fortified wines; grape must, partly fermented and of an actual ...",33171141.0,33091842.0,34877458.0,34800559.0,31903595.0,32527051.0,35449678.0,37641106.0,35882640.0,34325235.0,40943009.0
'2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",472341.0,499641.0,568732.0,556159.0,446758.0,430709.0,493887.0,553653.0,550169.0,577124.0,674338.0
'2206,"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ...",1386395.0,1400146.0,1478711.0,1516240.0,1427897.0,1420518.0,1457362.0,1540134.0,1520939.0,1814766.0,2151143.0
'2207,"Undenatured ethyl alcohol of an alcoholic strength of >= 80%; ethyl alcohol and other spirits, ...",9678252.0,9164492.0,8556856.0,7576878.0,7092748.0,7226990.0,8333088.0,8680874.0,8645408.0,10143133.0,10941860.0
'2208,"Undenatured ethyl alcohol of an alcoholic strength of < 80%; spirits, liqueurs and other spirituous ...",28221418.0,29945711.0,31346627.0,31035851.0,28329650.0,28348609.0,30456602.0,33522265.0,34371775.0,29330296.0,36913569.0
'2209,"Vinegar, fermented vinegar and substitutes for vinegar obtained from acetic acid",537979.0,554688.0,602401.0,623894.0,569184.0,616068.0,655215.0,724337.0,702339.0,805891.0,889481.0
'2301,"Flours, meals and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other ...",5506449.0,5813325.0,6170650.0,6351353.0,5912425.0,5539716.0,6215149.0,6688003.0,6405771.0,6412657.0,7820534.0
'2302,"Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, ...",1628557.0,2572234.0,1974211.0,1951300.0,2000992.0,1662081.0,1649871.0,1851876.0,1861270.0,2038861.0,2628383.0
'2303,"Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of ...",4179440.0,4835433.0,6179666.0,6087990.0,5556734.0,4548274.0,4472630.0,5328180.0,5006330.0,5095698.0,6203245.0
'2304,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",24975068.0,27467254.0,31397978.0,32360517.0,26166731.0,24643211.0,23015566.0,26493133.0,24127907.0,23717398.0,31909656.0
'2305,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",41632.0,25986.0,45973.0,39503.0,23049.0,71974.0,41388.0,47024.0,58085.0,54359.0,51050.0
'2306,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",5066285.0,6479367.0,7415407.0,7530021.0,5960784.0,5417650.0,5536190.0,6616017.0,6645337.0,7448518.0,9392558.0
'2307,Wine lees; argol,13543.0,16907.0,14299.0,11097.0,8367.0,6996.0,8789.0,16052.0,14626.0,16992.0,13819.0
'2308,"Acorns, horse-chestnuts, marc and other vegetable materials and vegetable waste, vegetable ...",693941.0,690386.0,703268.0,675609.0,687057.0,645446.0,675888.0,705867.0,678506.0,701322.0,757065.0
'2309,Preparations of a kind used in animal feeding,22547774.0,24082868.0,26344923.0,27145044.0,24785126.0,25464369.0,28317114.0,30917427.0,30817415.0,34625130.0,40955149.0
'2401,Unmanufactured tobacco; tobacco refuse,11385370.0,12472430.0,12815616.0,12017772.0,11105748.0,11310757.0,11160506.0,11004688.0,10205014.0,9080043.0,9534842.0
'2402,"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes",24243456.0,25633423.0,24733803.0,25284204.0,23457206.0,23558227.0,28163177.0,28349409.0,27333150.0,23718346.0,24048196.0
'2403,"""Manufactured tobacco and manufactured tobacco substitutes and """"homogenised"""" or """"reconstituted"""" ...",4486182.0,4897486.0,5442585.0,5566551.0,4975010.0,5486659.0,6047807.0,6531445.0,7957478.0,9148374.0,10265332.0
'2404,"Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, ...",,,,,,,,,,,
'2501,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ...",2603180.0,2222128.0,2639879.0,2641167.0,2495663.0,2262795.0,2527746.0,3112708.0,2852896.0,2755325.0,3256256.0
'2502,Unroasted iron pyrites,60055.0,58442.0,70360.0,53084.0,20220.0,18795.0,32273.0,37251.0,25403.0,19673.0,35108.0
'2503,"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)",4215874.0,3655081.0,2525838.0,2856180.0,2873862.0,1904136.0,2107491.0,2701582.0,2065627.0,1234479.0,3492608.0
'2504,Natural graphite,602840.0,494503.0,458881.0,501000.0,437641.0,392543.0,468258.0,554564.0,563975.0,499108.0,563342.0
'2505,"Natural sands of all kinds, whether or not coloured (excluding gold- and platinum-bearing sands, ...",1583772.0,1410953.0,1375117.0,1588418.0,1368368.0,1304682.0,1549852.0,1713612.0,1710696.0,1519298.0,1696236.0
'2506,"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, ...",351839.0,361963.0,380795.0,417666.0,454281.0,419593.0,467826.0,549767.0,538063.0,606532.0,882015.0
'2507,"Kaolin and other kaolinic clays, whether or not calcined",1703366.0,1597915.0,1614696.0,1772816.0,1688446.0,1632063.0,1693129.0,1788298.0,1708348.0,1507806.0,1878683.0
'2508,"Clays, andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas ...",1925207.0,1866814.0,1904343.0,2019118.0,1810790.0,1784343.0,2000238.0,2109819.0,2000361.0,1869820.0,2432957.0
'2509,Chalk,126284.0,119550.0,126953.0,114079.0,109414.0,93060.0,97035.0,90532.0,85353.0,84394.0,96390.0
'2510,"Natural calcium phosphates and natural aluminium calcium phosphates, natural and phosphatic ...",4032763.0,4227510.0,3311913.0,2885939.0,3031330.0,2501248.0,2313330.0,2377576.0,2357640.0,2199734.0,2908544.0
'2511,"""Natural barium sulphate """"barytes""""; natural barium carbonate """"witherite"""", whether or not ...",609481.0,923979.0,910065.0,978104.0,786039.0,581541.0,666877.0,718605.0,681499.0,450029.0,591149.0
'2512,"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, ...",146564.0,153708.0,162559.0,151567.0,141757.0,154713.0,168015.0,169633.0,137148.0,135619.0,155152.0
'2513,"Pumice stone; emery; natural corundum, natural garnet and other natural abrasives, whether ...",248476.0,297197.0,320156.0,328025.0,282968.0,287411.0,279887.0,337537.0,339697.0,284655.0,363895.0
'2514,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or ...",95156.0,84880.0,90615.0,96423.0,77740.0,84815.0,80597.0,79906.0,78573.0,85386.0,80480.0
'2515,"Marble, travertine, ecaussine and other calcareous monumental or building stone of an apparent ...",2350095.0,2488706.0,2862786.0,2504942.0,2117460.0,2048280.0,2630211.0,2476325.0,2171629.0,1644090.0,2089949.0
'2516,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ...",1869429.0,1822700.0,2001831.0,1893170.0,1628245.0,1446253.0,1579853.0,1615914.0,1471342.0,1473188.0,1669491.0
'2517,"Pebbles, gravel, broken or crushed stone, for concrete aggregates, for road metalling or for ...",2722068.0,2749770.0,2867829.0,3074037.0,2940377.0,2692406.0,2888441.0,3192038.0,3426434.0,3252153.0,3327919.0
'2518,"""Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ...",422074.0,398725.0,381448.0,473336.0,455574.0,347813.0,374357.0,431058.0,416951.0,390128.0,487822.0
'2519,"""Natural magnesium carbonate """"magnesite""""; fused magnesia; dead-burned """"sintered"""" magnesia, ...",2143924.0,1863139.0,1689458.0,1777650.0,1534172.0,1359361.0,1676613.0,2224659.0,1727615.0,1492483.0,2088329.0
'2520,"Gypsum; anhydrite; plasters consisting of calcined gypsum or calcium sulphate, whether or not ...",930503.0,947115.0,986908.0,1078683.0,980266.0,989412.0,1034160.0,1133031.0,1149541.0,1187308.0,1395688.0
'2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of ...",398239.0,426459.0,471934.0,600147.0,539721.0,551616.0,542321.0,840243.0,620436.0,581512.0,869759.0
'2522,"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)",976227.0,988278.0,1064279.0,1108578.0,984563.0,949295.0,975536.0,1075480.0,1060889.0,1003169.0,1116990.0
'2523,"Cement, incl. cement clinkers, whether or not coloured",11345572.0,12072892.0,12954944.0,12662204.0,10926307.0,9851057.0,10102542.0,11537328.0,11766289.0,11562219.0,13420303.0
'2524,Asbestos (excluding products made from asbestos),414228.0,554304.0,425065.0,416345.0,339862.0,288177.0,290700.0,282406.0,277890.0,278063.0,322401.0
'2525,"Mica, whether or not rifted into sheets or splittings; mica waste",167799.0,178041.0,196115.0,186593.0,172472.0,170614.0,198129.0,233301.0,190042.0,206291.0,328828.0
'2526,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into ...",754882.0,800369.0,809003.0,846577.0,712376.0,803010.0,879592.0,919978.0,898958.0,797797.0,1047699.0
'2528,"Borates, natural, and concentrates thereof, whether or not calcined, and natural boric acids ...",110357.0,298515.0,349741.0,370010.0,330647.0,314146.0,367266.0,384333.0,309702.0,258615.0,355333.0
'2529,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar",1219689.0,1205439.0,1121439.0,1137093.0,971316.0,928871.0,1029130.0,1387035.0,1321114.0,1178358.0,1367302.0
'2530,"Vermiculite, perlite and other mineral substances, n.e.s.",1731432.0,1762271.0,1654912.0,1656366.0,1604089.0,1611371.0,2482756.0,2667243.0,2394286.0,1983197.0,3028650.0
'2601,"Iron ores and concentrates, incl. roasted iron pyrites",149854182.0,127959029.0,140679759.0,125556624.0,68774409.0,70982096.0,93444560.0,91899896.0,119829972.0,140415284.0,220139274.0
'2602,"Manganese ores and concentrates, incl. ferruginous manganese ores and concentrates, with a ...",4097121.0,3333115.0,4024002.0,3659025.0,2552839.0,2595895.0,3649555.0,4993920.0,4734006.0,3905263.0,4146757.0
'2603,Copper ores and concentrates,50909653.0,50578445.0,52935349.0,52051452.0,45367122.0,45198934.0,55449413.0,63253271.0,58621790.0,57950493.0,88748254.0
'2604,Nickel ores and concentrates,4035265.0,4283090.0,4506840.0,3993423.0,2859389.0,2073276.0,2356814.0,2867000.0,3926595.0,3412194.0,5223678.0
'2605,Cobalt ores and concentrates,991189.0,589151.0,524284.0,623823.0,466933.0,251643.0,462120.0,500669.0,29556.0,16655.0,14281.0
'2606,Aluminium ores and concentrates,2354695.0,1829534.0,3269273.0,2266163.0,3099942.0,2240047.0,3771240.0,5012782.0,6041804.0,5750486.0,6067335.0
'2607,Lead ores and concentrates,7357511.0,7473030.0,6154459.0,6578456.0,5942976.0,5537692.0,5837853.0,5369567.0,5535956.0,5715312.0,6351575.0
'2608,Zinc ores and concentrates,8053749.0,7535329.0,7392473.0,8196070.0,7821890.0,7397151.0,11303443.0,13028890.0,11262178.0,8691970.0,12424147.0
'2609,Tin ores and concentrates,411582.0,287337.0,306247.0,616633.0,203003.0,199245.0,257095.0,231072.0,260246.0,264333.0,501700.0
'2610,Chromium ores and concentrates,3069511.0,2636700.0,2808682.0,2146769.0,2063292.0,2068168.0,3261592.0,2883217.0,2707820.0,2013932.0,2657058.0
'2611,Tungsten ores and concentrates,288111.0,335797.0,336952.0,346045.0,198866.0,130270.0,118791.0,187224.0,135901.0,112343.0,166752.0
'2612,Uranium or thorium ores and concentrates,1414094.0,764990.0,1435964.0,940250.0,700199.0,546519.0,610716.0,871702.0,998236.0,943494.0,211924.0
'2613,Molybdenum ores and concentrates,5500989.0,4405924.0,3626867.0,4197981.0,2427897.0,2031284.0,2912227.0,4568964.0,4196298.0,3639389.0,4998138.0
